1	0	0.0020935125648975372	0.0020935125648975372
1	1	0.002056852914392948	0.004150365479290485
1	2	0.0020117475651204586	0.006162113044410944
1	3	0.0020520843099802732	0.008214197121560574
1	4	0.0021046928595751524	0.01031889021396637
1	5	0.0020514412317425013	0.012370331212878227
1	6	0.002023505512624979	0.014393836259841919
1	7	0.0020572294015437365	0.016451066359877586
1	8	0.0020433918107300997	0.018494458869099617
1	9	0.002019202336668968	0.020513661205768585
1	10	0.002034086035564542	0.022547747939825058
1	11	0.0020248680375516415	0.024572616443037987
1	12	0.0020471469033509493	0.026619764044880867
1	13	0.002034655073657632	0.028654418885707855
1	14	0.0020353985019028187	0.030689816921949387
1	15	0.0020581551361829042	0.03274797275662422
1	16	0.0020385326351970434	0.03478650376200676
1	17	0.0020231492817401886	0.03680965304374695
1	18	0.002055263612419367	0.03886491805315018
1	19	0.0020437876228243113	0.040908705443143845
1	20	0.0020416511688381433	0.042950358241796494
1	21	0.0020429647993296385	0.0449933223426342
1	22	0.0020408327691257	0.04703415557742119
1	23	0.0020333132706582546	0.04906746745109558
1	24	0.0020462051033973694	0.05111367255449295
1	25	0.002012464916333556	0.05312613770365715
1	26	0.0020537732634693384	0.055179912596940994
1	27	0.0020333111751824617	0.05721322447061539
1	28	0.002027690876275301	0.0592409148812294
1	29	0.0020536822266876698	0.06129459664225578
1	30	0.002039374317973852	0.06333397328853607
1	31	0.0020358015317469835	0.06536977738142014
FINAL	1	0.0020428055431693792
2	0	0.0020184949971735477	0.0020184949971735477
2	1	0.0020428355783224106	0.004061330575495958
2	2	0.0020189734641462564	0.006080304272472858
2	3	0.0020259558223187923	0.008106259629130363
2	4	0.00203500222414732	0.010141261853277683
2	5	0.002034219214692712	0.012175480835139751
2	6	0.0020241497550159693	0.014199630357325077
2	7	0.0020417957566678524	0.016241425648331642
2	8	0.0020389175042510033	0.01828034222126007
2	9	0.0020370723214000463	0.02031741477549076
2	10	0.0020255788695067167	0.022342992946505547
2	11	0.002039823215454817	0.02438281662762165
2	12	0.002021522494032979	0.02640433982014656
2	13	0.002014187164604664	0.02841852605342865
2	14	0.0020211157388985157	0.03043964132666588
2	15	0.002052448457106948	0.03249209001660347
2	16	0.002036752412095666	0.03452884405851364
2	17	0.0020241234451532364	0.03655296564102173
2	18	0.0020271860994398594	0.03858015313744545
2	19	0.0020258172880858183	0.04060596972703934
2	20	0.002019472187384963	0.042625442147254944
2	21	0.002022941131144762	0.04464838281273842
2	22	0.00203315494582057	0.046681538224220276
2	23	0.002028300892561674	0.04870983958244324
2	24	0.002012270037084818	0.05072211101651192
2	25	0.0020306797232478857	0.0527527891099453
2	26	0.0020502146799117327	0.05480300262570381
2	27	0.0020310489926487207	0.05683405324816704
2	28	0.0020252896938472986	0.05885934457182884
2	29	0.002025217516347766	0.06088456138968468
2	30	0.002018866129219532	0.06290342658758163
2	31	0.002034741686657071	0.06493816524744034
FINAL	2	0.0020293176639825106
3	0	0.002020907122641802	0.002020907122641802
3	1	0.0020179403945803642	0.004038847517222166
3	2	0.0020135068334639072	0.006052354350686073
3	3	0.002030914183706045	0.008083269000053406
3	4	0.0020233639515936375	0.010106632485985756
3	5	0.002019248902797699	0.012125881388783455
3	6	0.0020179443527013063	0.014143825508654118
3	7	0.0020350762642920017	0.016178902238607407
3	8	0.002020881511271	0.018199782818555832
3	9	0.0020311095286160707	0.020230893045663834
3	10	0.002016938291490078	0.022247832268476486
3	11	0.0020200584549456835	0.0242678914219141
3	12	0.0020297043956816196	0.026297595351934433
3	13	0.002041187835857272	0.028338782489299774
3	14	0.0020172931253910065	0.03035607561469078
3	15	0.0020100586116313934	0.032366134226322174
3	16	0.002026710193604231	0.03439284488558769
3	17	0.002013495424762368	0.036406341940164566
3	18	0.0020113063510507345	0.038417648524045944
3	19	0.002013502875342965	0.040431153029203415
3	20	0.002032387536019087	0.04246354103088379
3	21	0.0020159301348030567	0.04447947070002556
3	22	0.0020164302550256252	0.04649589955806732
3	23	0.0020287088118493557	0.048524606972932816
3	24	0.0020218035206198692	0.05054641142487526
3	25	0.0020289092790335417	0.05257532000541687
3	26	0.002033133991062641	0.05460845306515694
3	27	0.0020176901016384363	0.05662614479660988
3	28	0.0020218067802488804	0.05864795297384262
3	29	0.0020062229596078396	0.0606541745364666
3	30	0.002020179992541671	0.06267435103654861
3	31	0.002021458698436618	0.0646958127617836
FINAL	3	0.0020217441488057375
4	0	0.002034580335021019	0.002034580335021019
4	1	0.002021739026531577	0.00405631959438324
4	2	0.002016113605350256	0.006072433199733496
4	3	0.0020242168102413416	0.008096650242805481
4	4	0.00202224706299603	0.010118897072970867
4	5	0.002016912680119276	0.012135809287428856
4	6	0.002018111990764737	0.01415392104536295
4	7	0.002019643783569336	0.01617356389760971
4	8	0.002011637669056654	0.018185202032327652
4	9	0.0020306259393692017	0.020215827971696854
4	10	0.002020672895014286	0.022236499935388565
4	11	0.0020209262147545815	0.024257425218820572
4	12	0.002022727858275175	0.026280153542757034
4	13	0.0020285751670598984	0.028308728709816933
4	14	0.002003591973334551	0.030312320217490196
4	15	0.002010399242863059	0.0323227196931839
4	16	0.002025947440415621	0.03434866666793823
4	17	0.0020172479562461376	0.03636591508984566
4	18	0.0020146984606981277	0.038380615413188934
4	19	0.002018723404034972	0.04039933905005455
4	20	0.002021032851189375	0.04242037236690521
4	21	0.0020177243277430534	0.04443809762597084
4	22	0.002015060978010297	0.04645315930247307
4	23	0.0020125731825828552	0.04846573248505592
4	24	0.0020251760724931955	0.050490908324718475
4	25	0.0020179427228868008	0.052508849650621414
4	26	0.002019228646531701	0.05452807992696762
4	27	0.0020191760268062353	0.05654725432395935
4	28	0.0020216270349919796	0.05856887996196747
4	29	0.0020156577229499817	0.06058453768491745
4	30	0.002009442076086998	0.0625939816236496
4	31	0.0020168782211840153	0.06461086124181747
FINAL	4	0.002019089413806796
5	0	0.002009517513215542	0.002009517513215542
5	1	0.0020219245925545692	0.004031442105770111
5	2	0.00202432950027287	0.0060557713732123375
5	3	0.002020512940362096	0.00807628408074379
5	4	0.0020245190244168043	0.010100803337991238
5	5	0.0020130909979343414	0.012113894335925579
5	6	0.0020207040943205357	0.014134598895907402
5	7	0.0020276785362511873	0.01616227813065052
5	8	0.0020217793062329292	0.018184058368206024
5	9	0.0020194142125546932	0.020203473046422005
5	10	0.0020197550766170025	0.022223228588700294
5	11	0.002016694750636816	0.024239923804998398
5	12	0.0020068406593054533	0.02624676376581192
5	13	0.002009972697123885	0.02825673669576645
5	14	0.002028748160228133	0.030285485088825226
5	15	0.002024031477048993	0.03230951726436615
5	16	0.0020188482012599707	0.034328363835811615
5	17	0.0020123044960200787	0.03634066879749298
5	18	0.0020199075806885958	0.03836057707667351
5	19	0.002011783653870225	0.04037236049771309
5	20	0.0020213238894939423	0.04239368438720703
5	21	0.0020151841454207897	0.04440886899828911
5	22	0.0020129147451370955	0.04642178490757942
5	23	0.0020265637431293726	0.0484483502805233
5	24	0.002016534795984626	0.05046488344669342
5	25	0.00201645540073514	0.05248133838176727
5	26	0.002017041901126504	0.05449838191270828
5	27	0.002011664444580674	0.05651004612445831
5	28	0.0020146858878433704	0.058524731546640396
5	29	0.002015769248828292	0.06054050102829933
5	30	0.0020160526037216187	0.06255654990673065
5	31	0.0020283625926822424	0.06458491086959839
FINAL	5	0.0020182784646749496
6	0	0.0020243157632648945	0.0020243157632648945
6	1	0.0020216484554111958	0.00404596421867609
6	2	0.0020207585766911507	0.006066722795367241
6	3	0.002006885828450322	0.00807360839098692
6	4	0.0020179920829832554	0.010091600939631462
6	5	0.0020230666268616915	0.01211466733366251
6	6	0.0020295472349971533	0.014144214801490307
